,original_id,sequence_length
eea0ecf73a56ea8c3a00ce9343a071b4,ONUN2_DN3894_c0_g1_i1.p1,619
ea9fd00af038f82735790e28baf714f2,ONUN2_DN11291_c0_g1_i1.p1,619
a21dcf81f99d2493dddf6fcf749129bd,ONUN2_DN67_c3_g1_i1.p1,619
73074d22c76dee05b0ffd2ba27162a4a,ONUN2_DN12079_c0_g4_i1.p1,619
d3b2a207ecf7b77252d9a6752edbe56f,ONUN2_DN15703_c1_g1_i1.p1,618
d2c34789d6e603aaa0babbca8257d65c,ONUN2_DN3046_c0_g3_i2.p1,618
ded483fafdecf1d89b8b25d28e1a499b,ONUN2_DN11315_c0_g1_i5.p1,618
7d66b7653b5423218cdcf8a582e0c2b1,ONUN2_DN12408_c0_g1_i2.p1,618
97616adac892d90e8ff4cba7841c9403,ONUN2_DN28371_c0_g1_i8.p1,618
e0bf89ca7e6a4ea7dd829cf694b5a15b,ONUN2_DN10282_c0_g1_i1.p1,618
8ea46dfb0bd2a188de7ba8e0c543b29b,ONUN2_DN1547_c0_g1_i2.p1,618
0593611e0f623645f524fce805458d89,ONUN2_DN4891_c1_g3_i1.p1,618
16ec35f5c75004320f6b560abb13affd,ONUN2_DN16557_c0_g2_i1.p1,618
1685daf1005d3b6f56fc1ea5c8688c17,ONUN2_DN10678_c0_g1_i7.p1,618
e98a4a11ffb4eb40569328c59ca64865,ONUN2_DN7434_c0_g1_i1.p1,618
fa46961bd9c8d29b61962814f0240a1d,ONUN2_DN4850_c0_g1_i1.p1,618
6783757ff8aa2ae11a401977ea69298b,ONUN2_DN3344_c0_g1_i4.p1,618
cba7d528e5aed2e07855a8164003538d,ONUN2_DN8683_c0_g1_i8.p1,618
105baff9949d0fc443be05ed525d42a2,ONUN2_DN3221_c0_g1_i7.p1,618
fdd2772d30ee4abedd56e7af44fd2a6f,ONUN2_DN4959_c0_g1_i3.p1,618
9f155da974f8f02e4ff66afe124db0f5,ONUN2_DN686_c0_g1_i9.p1,617
73e4fd23eab47a027fb1c7268e7ebd62,ONUN2_DN785_c0_g1_i5.p1,617
b8103432e5065d977a834cbfdb7b0094,ONUN2_DN12125_c0_g2_i1.p1,617
ccb1af447d5fefc04b72e06b56b97422,ONUN2_DN10372_c0_g1_i3.p1,617
4512ed9e8de2e993491760df0f526be4,ONUN2_DN11601_c0_g1_i2.p1,617
a66574208f99e79bec7cb0dbcbd7ced2,ONUN2_DN10771_c0_g1_i4.p1,617
e80a7c6e4cc526fd882b1566e8081c93,ONUN2_DN2422_c0_g1_i3.p1,617
693c8d566cfbedc12146fdbec8e5fbfc,ONUN2_DN111968_c0_g1_i1.p1,616
ae88d7aa34001935568c1d100ea54cdf,ONUN2_DN27599_c0_g1_i1.p1,616
5c712f8b201ea9d7c2dd83cf2e39cca8,ONUN2_DN2270_c0_g1_i11.p1,616
67b603f0a7a1b440d2f48ec9cfd0f388,ONUN2_DN1619_c1_g1_i1.p1,616
fe9b57338464fd93d091531355c341eb,ONUN2_DN11338_c0_g1_i5.p1,616
8cf7f4bd55cc0b3d3a78ede273ed3338,ONUN2_DN28963_c0_g1_i4.p1,616
a67dcb5289612986997180e4a41bd7ca,ONUN2_DN86361_c0_g1_i2.p1,616
cf2458701f7444663197de7d91ff8fa5,ONUN2_DN23174_c0_g1_i1.p1,616
6d8212d16b62a15442e048da6c88aa84,ONUN2_DN1747_c0_g1_i9.p1,616
9d9e04d611df6069f2b2e30f6e916a30,ONUN2_DN33440_c0_g1_i4.p1,616
28d91e32664a3fff38e13a90ebc62692,ONUN2_DN60349_c0_g1_i1.p1,616
8f9fcc8960abe84fc52797b79f24573c,ONUN2_DN14587_c0_g1_i1.p1,616
f7a2e90969feb0d7202963a84e5534d7,ONUN2_DN3382_c2_g1_i2.p1,616
32115c1ff59d14b73e5f4b904e2bb394,ONUN2_DN73005_c0_g1_i3.p1,616
a902820ad03273c4ab4a88a151b91ce3,ONUN2_DN22290_c0_g1_i13.p1,616
e8ad8e13375d895be9a6e05a7e2ce5c4,ONUN2_DN960_c0_g1_i7.p1,616
e974d935e3e2511456314f96026a8af8,ONUN2_DN8517_c0_g1_i2.p1,616
841c8d6400dacdab6bd7524a4a2b3a59,ONUN2_DN3020_c0_g2_i1.p1,615
28e14f668112db58ec7ddf6798ae6b64,ONUN2_DN12865_c0_g1_i2.p1,615
770f28dec2f7a1ea42c0be1220c3da54,ONUN2_DN24234_c0_g1_i4.p1,615
a8a41080094fb14b977b6d59a04ec90a,ONUN2_DN1848_c0_g1_i2.p1,615
6405697b952e04a52ed8ad89e6f1b003,ONUN2_DN4633_c0_g2_i1.p1,615
75628ec92836ffc7dba92c53c9cc94dc,ONUN2_DN4151_c0_g1_i3.p1,615
bc26c8ada7741b71bc99288caf77152e,ONUN2_DN3228_c0_g2_i3.p1,615
cfa751e6a14c723b10d55cdbc975607e,ONUN2_DN9866_c0_g1_i16.p1,615
83a5df0e00d0b1bedcebe225964f9503,ONUN2_DN8222_c0_g1_i5.p1,615
b185082a01e80bf291c3964f4e5de505,ONUN2_DN2818_c0_g2_i1.p1,615
3540ad1d2840b5a119af13b02cd4ec9e,ONUN2_DN7062_c0_g1_i1.p1,615
a5aaed2677a448efd4a456d40e9f58cf,ONUN2_DN13824_c0_g1_i5.p1,615
102337779845abfafbbb367289df9fbc,ONUN2_DN100_c0_g1_i18.p1,614
b53a8fc2667ea045e6f0fd64ab6d1824,ONUN2_DN4722_c0_g1_i5.p1,614
f48cb3092318164cff850b1314fdf87d,ONUN2_DN2818_c0_g1_i3.p1,614
cdda9eb417047277bbda107595eb950d,ONUN2_DN14284_c0_g1_i3.p1,614
861ec4496cc354b89b0a82a2c2dcdde8,ONUN2_DN3589_c0_g2_i1.p1,614
6480cc61a2cdeeda1adf6f7766814dc1,ONUN2_DN3014_c0_g1_i1.p1,614
396c804facb15b98a419eff708843264,ONUN2_DN832_c1_g1_i22.p1,614
6176991cc3a7ecd2eb1feb4fc927f119,ONUN2_DN9159_c1_g1_i10.p1,614
2a94be7cabdc2de9058e4652fac93c51,ONUN2_DN6362_c1_g2_i4.p1,614
fba64d40bf5acf258a81617bb02bb05f,ONUN2_DN4323_c0_g1_i4.p1,614
0ab43abce9eb048f993e00026fc12699,ONUN2_DN2463_c0_g2_i3.p1,614
bd167307d55911a4eb56be63536f5846,ONUN2_DN6292_c0_g1_i3.p1,613
f8bd84a8ae683f9329d5e78a5e6df81e,ONUN2_DN506_c1_g1_i2.p1,613
ae3d3cae6d068cec7786d501af1fbbf3,ONUN2_DN1839_c0_g1_i31.p1,613
eaff496c542e11cd8f8298cf7c654b2a,ONUN2_DN15710_c0_g1_i2.p1,613
85faa7b3316c0ef218ee89cea567d7b9,ONUN2_DN7643_c0_g1_i7.p1,613
ccd6bb46b26fead64f923d86d4fc2455,ONUN2_DN8628_c0_g1_i1.p1,613
daa4ca9e28adda4d89b36a55022a89e9,ONUN2_DN30498_c0_g2_i2.p1,613
ac1d207d6930ce4a3720f1f4d3ea575c,ONUN2_DN10812_c0_g1_i1.p1,613
ddf8190240629ee3439cd60985ff1533,ONUN2_DN12079_c0_g3_i3.p1,613
84c8b2abfc0808632bbf10b96e4be6e1,ONUN2_DN2928_c0_g1_i1.p1,613
8f2bfa56fd3edad62a77fb0e5723b59f,ONUN2_DN1507_c0_g1_i1.p1,613
850bf9ba262e94500bbd8ecf7f785609,ONUN2_DN23639_c1_g1_i1.p1,613
e44061c4875779308a9fff7277074074,ONUN2_DN1084_c4_g1_i2.p1,613
cfb90430cfc4bf5393740f580354540b,ONUN2_DN4426_c0_g1_i2.p1,612
aa4dc8f60011d1eb3a125ec62eb29a0e,ONUN2_DN4524_c0_g1_i2.p1,612
4150ff68f6456bf34b23a713f70bc313,ONUN2_DN39003_c0_g1_i13.p1,612
c77a9d0b2186e9fb4ad6dc9c1d481c4d,ONUN2_DN6468_c0_g4_i1.p1,612
5c10273abd5343a05f34b0cb71612a92,ONUN2_DN17033_c0_g1_i3.p1,612
916df389048e59f189dfc2041ab01658,ONUN2_DN17653_c0_g1_i2.p1,612
b4e8a2417fb8573ca225f88eec163e00,ONUN2_DN6823_c0_g1_i19.p1,612
d62b66e2dcb5469e6ccd1954f0342ec3,ONUN2_DN12577_c0_g1_i4.p1,611
b48a5b10abcc0c86b05580ce1c5d840c,ONUN2_DN7822_c0_g1_i2.p1,611
07da08c21afb8a9aa540241e97b74a2d,ONUN2_DN6601_c1_g3_i1.p1,611
96e1d610a1be5309235d81643672b507,ONUN2_DN41814_c0_g1_i3.p1,611
e0e324939da944f72021c1d4df928944,ONUN2_DN5173_c0_g3_i10.p1,611
76ea27cb178b7194299e20d1df5e989d,ONUN2_DN8177_c0_g1_i2.p1,611
c90d2d7c9103dc9a409de0557124a93b,ONUN2_DN5516_c0_g1_i2.p1,611
48035865f5f8c4a284d91d49e5e36717,ONUN2_DN10885_c0_g1_i1.p1,611
a13cd5d0a729292613d0719084bf274a,ONUN2_DN2676_c0_g3_i3.p1,611
6899864bc4ad23947cf887aaf0987436,ONUN2_DN9916_c0_g1_i6.p1,611
806c91ab80dd6fb32f126cdee1eb2f2c,ONUN2_DN229_c0_g1_i6.p1,611
e42a179e2e20cc4bffc02df7f449140d,ONUN2_DN4969_c0_g2_i9.p1,611
16087917e5acfed75266180fdc6788a0,ONUN2_DN1617_c0_g1_i18.p1,611
82536b59d3e5287075353829098499dd,ONUN2_DN23638_c0_g1_i2.p1,611
a8c0ad8631d50ba33d59fd8661e6b441,ONUN2_DN3915_c0_g1_i2.p1,611
5a0691737c84015fe694b63f0bd5ae32,ONUN2_DN20406_c0_g1_i6.p1,611
5393266771c8b30c7f36089b15f6d6ed,ONUN2_DN30837_c0_g2_i1.p1,610
e4f549d3eb8255b29cdf11de15929106,ONUN2_DN11398_c0_g1_i4.p1,610
577f48c62dbe8deb8b16a7bf073e1978,ONUN2_DN9493_c0_g1_i3.p1,610
34743e639bc9936a2d591a5062582d34,ONUN2_DN60_c0_g1_i3.p1,610
c076a4df4ab2e7fe2bf0bdbe1d75b466,ONUN2_DN4496_c0_g1_i1.p1,610
25437d4b2f08297d9d9c7ad7bd79ee75,ONUN2_DN6788_c0_g2_i3.p1,610
500c31df330fd36e2468e0fdfd267f1c,ONUN2_DN7164_c0_g1_i1.p1,610
7027005b411b7d9636c12aee2655ff43,ONUN2_DN11912_c0_g1_i7.p1,610
cead17c4ffc906b0d834c9c0db583eff,ONUN2_DN621_c0_g1_i6.p1,609
e5a06963838e5765f9f9c03e05a84c30,ONUN2_DN751_c0_g2_i1.p1,609
3015ca92c28a7332137e9893fc9f20a7,ONUN2_DN3854_c0_g2_i7.p1,609
e35f516066accb60545d8b22b480e29c,ONUN2_DN210_c1_g1_i2.p1,609
34668b342dfff7341e9008ea469351b2,ONUN2_DN670_c0_g2_i4.p1,609
6c3214aa8ced315dfe2b6c392baa5b21,ONUN2_DN22118_c0_g1_i1.p1,609
4150e2381448cbaa2d3093354d1f4f95,ONUN2_DN2795_c0_g2_i3.p1,609
455346033d321399384ea207319fa888,ONUN2_DN1041_c0_g1_i2.p1,609
4f21407b5c18c55b00b0b6a1ad8c8b17,ONUN2_DN21791_c0_g1_i10.p1,609
2b5b243d95c4660152cff6fa1cbb9221,ONUN2_DN23416_c0_g1_i2.p1,609
e8104ec8d0058451f51eaa75cd82beed,ONUN2_DN26387_c0_g1_i2.p1,609
2959dd91cdd8b0de48d43e966df7e25c,ONUN2_DN2050_c0_g1_i6.p1,609
4b455027645649c826428476fdd7869f,ONUN2_DN1125_c0_g1_i14.p1,609
70a8c8b04e204d7d29d6a7c8cc4e5a41,ONUN2_DN1461_c1_g1_i6.p1,609
14be33fabd0d25d772a437ec4711521d,ONUN2_DN19580_c0_g1_i1.p1,609
9f7488a89b475c077206e43628ab79ef,ONUN2_DN15859_c1_g1_i7.p1,608
41d74880eb7dec0ec814890753d885be,ONUN2_DN87999_c0_g1_i1.p1,608
d6f034fcd17c18bbd9c85ff532b51805,ONUN2_DN9980_c0_g1_i3.p1,608
256bf2e009c0342a895db363157b8c20,ONUN2_DN2607_c0_g1_i2.p1,608
dc524fd45109e0a054c2e1ee256b0e5b,ONUN2_DN655_c0_g1_i17.p1,608
de67b21d8852a25ebce34fde2fa3827f,ONUN2_DN6856_c0_g1_i4.p1,608
92d489ba54efb23b1e06445b29372f27,ONUN2_DN917_c0_g1_i14.p1,608
ad10150f9d885c190126533649ddc775,ONUN2_DN5561_c0_g1_i2.p1,608
9a177bba285dd2f33f5ff0773de38656,ONUN2_DN10524_c1_g2_i1.p1,608
efa83bc2765deceda1493ed38e2dd406,ONUN2_DN869_c0_g1_i16.p1,608
8918330d4d77ba530b634b50a695e978,ONUN2_DN38714_c0_g3_i1.p1,607
59b9ed8292af939eef301c634c4ee213,ONUN2_DN1917_c0_g1_i1.p1,607
17d758dd78c060e0e882ed4a1b3c82f5,ONUN2_DN26160_c0_g1_i8.p1,607
442ba704bad1d47dc2fbd2631461730a,ONUN2_DN125059_c0_g1_i1.p1,607
39b7aa81b325e55bf6b158570fa9ab6c,ONUN2_DN13465_c0_g1_i1.p1,607
31278079b3793f24486d9b999766ad07,ONUN2_DN26037_c1_g1_i1.p1,607
a5f43915122773dc05f99b5743800651,ONUN2_DN524_c0_g1_i10.p1,607
dc814c7d227b9e53c309228ce7151013,ONUN2_DN1662_c3_g1_i1.p1,607
d45c353f95b3c2a5a202a80966faa4f3,ONUN2_DN7084_c0_g2_i1.p1,607
415b5fc25b7463e4842094372b272862,ONUN2_DN2323_c0_g2_i2.p1,607
6ef9163d5dfa96b83f3d781a3c034eae,ONUN2_DN10770_c0_g1_i1.p1,607
64b7ed1a6e253ac8cb5287b8942fb25c,ONUN2_DN3341_c0_g1_i1.p1,607
7c72ec77b21eea89d4473a70f116c750,ONUN2_DN11273_c0_g1_i4.p1,606
35f8784537fdba67809b5dc8eeeeacbd,ONUN2_DN38714_c0_g2_i1.p1,606
4e3034f25cefda8954c1f9ce4f6ea4ff,ONUN2_DN4400_c1_g1_i5.p1,606
4839abbad8ddb3143409386e2ec7dd73,ONUN2_DN1737_c0_g1_i1.p1,606
933d78a5238052f3d61f45bdb75d695c,ONUN2_DN1864_c1_g1_i5.p1,606
565f75b295a4386af4f4b2acb9ff8700,ONUN2_DN2414_c0_g1_i1.p1,606
b6b6d23aa151d4b8c48fcdd810671b2f,ONUN2_DN4219_c0_g1_i1.p1,606
2c61c51a97422fd43a1492e842daa123,ONUN2_DN21172_c0_g1_i8.p1,606
742417a252d40d9ad21919e15b014d4c,ONUN2_DN8274_c0_g1_i8.p1,606
951f14fd5e358ae234168a6ad1b9e32a,ONUN2_DN8043_c0_g2_i3.p1,606
18df75df099e6f2e4437e87882f9239c,ONUN2_DN16394_c1_g1_i9.p1,606
dba794dd0f582e4d7d344fab39236c17,ONUN2_DN27947_c0_g3_i3.p1,606
1a4ac39e77c2a4d6cd0bb428559d1b0e,ONUN2_DN14925_c0_g1_i2.p1,606
d962a3a3a61da18fbf98821b87d47c69,ONUN2_DN3650_c0_g1_i2.p1,606
0da7fd8a2a79adcd3a882221148cda4b,ONUN2_DN7660_c0_g2_i1.p1,606
5a43c99c88f28bc160b5eb4878a00f62,ONUN2_DN10235_c0_g1_i6.p1,605
172fea29e82788995c1ae26613054b79,ONUN2_DN4369_c0_g1_i2.p1,605
aa2538f088c904e78bc8de6a0e5b02d5,ONUN2_DN9565_c1_g1_i5.p1,605
d982f13fa10743fd0458fc4237adad4b,ONUN2_DN15517_c0_g1_i4.p1,605
0ad787ee0a4d70e0cf4774286961a3e8,ONUN2_DN9416_c0_g2_i1.p1,605
e4b833c03bccf6fd2bcdb2a1db43092d,ONUN2_DN7255_c0_g1_i1.p1,605
29a957fa95fc4bf3f534802d35adc6ee,ONUN2_DN5254_c0_g1_i6.p1,605
cebb91194b7602d4aaa5cfaf3759fffc,ONUN2_DN3580_c0_g2_i1.p1,605
605f246166e153ca54bfc74f5eeafcc1,ONUN2_DN2582_c0_g1_i7.p1,605
8e5d50ca00ac083004498fe1b173da3a,ONUN2_DN43_c0_g2_i1.p1,605
76548911bc6a7f90fbec6cee11f83c00,ONUN2_DN70_c0_g2_i2.p1,605
d6d7818e241a59c15d252b73700a90c9,ONUN2_DN14575_c0_g1_i10.p1,605
204a28711fe9473cc0368c4336061577,ONUN2_DN1062_c3_g1_i13.p1,605
9a17abfeaa1d0341b69c46379130b85b,ONUN2_DN17653_c4_g1_i2.p1,604
129236bfaaa5bac91bc4fc4b38193ea9,ONUN2_DN909_c0_g2_i2.p1,604
e5640ca5f828531a5d7c4b9ebf99defa,ONUN2_DN13605_c0_g1_i4.p1,604
e51c5d2aa7a912d05fdadfdc2ecedf28,ONUN2_DN861_c0_g1_i1.p1,604
ebff63506229581106233e70cb2968d7,ONUN2_DN14085_c0_g1_i3.p1,603
e5d2c2996db65a3beb58ebf08259b966,ONUN2_DN6703_c0_g1_i2.p1,603
39f7f0dbbacecc559b04dafa5d90d278,ONUN2_DN40968_c1_g1_i1.p1,603
0239e43d056aed118978db9c313073e9,ONUN2_DN17763_c0_g1_i1.p1,603
8141b161c9f775932b699148bd465a0d,ONUN2_DN1265_c0_g1_i7.p1,603
a18f9525f5dd5458b60de68c941c9ad1,ONUN2_DN9_c0_g1_i3.p1,603
ba5fb5f3cc19cd3381984deec7725313,ONUN2_DN454_c0_g1_i23.p1,603
9d8966aea3200dec07afb04e38ed9963,ONUN2_DN18444_c0_g1_i5.p1,603
17a1a4a446013d7f7023531252e2acb3,ONUN2_DN38567_c0_g2_i1.p1,603
50edebf088dc5017324b41d824135fe3,ONUN2_DN11814_c0_g1_i1.p1,603
41c50c8d818f8fa0cd8109250d74caec,ONUN2_DN13686_c1_g1_i11.p1,602
e73374d564c567cb10d0380fe6763c75,ONUN2_DN20908_c0_g1_i7.p1,602
cc3602c9b07be79e33c74fc4659a9131,ONUN2_DN2079_c2_g1_i9.p1,602
500c9c1ed3bfa3ee009d81b223bb5ba5,ONUN2_DN26168_c0_g2_i1.p1,602
54f038f53e8812ce8bc2fcf30d3506ee,ONUN2_DN552_c0_g1_i4.p1,602
1f2f862232d80990a70d3408fb73e294,ONUN2_DN12529_c0_g1_i1.p1,602
7d8d0aca03e61dd1d27477bd4dc20f48,ONUN2_DN65_c5_g1_i1.p1,602
e4cfaccadf8211e74db30f3e608b0b60,ONUN2_DN6180_c0_g2_i2.p1,602
f09a208e84f555e630076daf5d46ba03,ONUN2_DN9918_c0_g1_i1.p1,602
4137c59cd2f347340c9b315704fcfc1e,ONUN2_DN5692_c0_g1_i1.p1,602
415b57d770378d7119e1f090e68c1835,ONUN2_DN12888_c0_g1_i9.p1,602
40b7ac3b4b47144caf2f4cf1fa1099f6,ONUN2_DN6068_c0_g1_i6.p1,601
6b4e65b6a9701fb71a48b38a386e9de5,ONUN2_DN2188_c0_g2_i1.p1,601
3b100c44b411422eaa97b225b403459f,ONUN2_DN9310_c0_g1_i3.p1,601
e085438e136e14516f0a9816a486e8ad,ONUN2_DN15911_c4_g1_i5.p1,601
feac563ebd2cd898dac5d0bacbd363b1,ONUN2_DN7076_c0_g2_i3.p1,601
bb892dfdf4ae60ffcd600c42a1f3f8da,ONUN2_DN24520_c1_g2_i5.p1,601
b7fcd6b3bb6e0a7be7e8c434f4f269bf,ONUN2_DN4063_c0_g1_i1.p1,601
b60143b74915fa15750c145dc0116a78,ONUN2_DN7397_c0_g1_i3.p1,600
f4df97d584b5670732b5349c5c09186c,ONUN2_DN10546_c0_g4_i1.p1,600
aa806c6b76d81db005520072025c5886,ONUN2_DN1321_c0_g1_i21.p1,600
f9176de37f1ac536a7b06241a3916eed,ONUN2_DN97932_c0_g1_i1.p1,600
3ef3e21086b70819fbe9456f6fdd32e4,ONUN2_DN2112_c0_g1_i1.p1,600
65ea6e5d956387ef05f91587816d6be3,ONUN2_DN27722_c0_g1_i3.p1,600
0403733db1be640639f150749526c3c3,ONUN2_DN111156_c0_g1_i2.p1,600
aa06bac8daa07297bc965dbaec1c9f99,ONUN2_DN281_c1_g1_i1.p1,600
fb1025733b43e37d0bff5e02cb18ae40,ONUN2_DN20519_c0_g3_i1.p1,600
c32fcc9c56932765a0aed53b937e317d,ONUN2_DN126906_c0_g1_i1.p1,600
f407b73ba297ed2c9be5c648ea0752d2,ONUN2_DN7849_c0_g1_i1.p1,600
744bd7be0efda2d5182d657e694a738a,ONUN2_DN908_c0_g2_i2.p1,599
a5e690a6cf72fce91ad0bb8e3e0bd5b2,ONUN2_DN14705_c0_g1_i4.p1,599
dfc85fe3243dff6ad23cbb5e50b0a2f1,ONUN2_DN12799_c0_g1_i6.p1,599
66ac08a7f428011cde823233044ebc1d,ONUN2_DN2579_c0_g2_i7.p1,599
e884a51c6e84915868f0f3db1094a7bc,ONUN2_DN14132_c2_g1_i7.p1,599
8a57c3ae917cd1601ed6e94d181f2288,ONUN2_DN9013_c0_g1_i1.p1,599
34ed24b21fd2daa319426cdb2827d5ad,ONUN2_DN20540_c0_g1_i2.p1,599
95bdff61d400094f79f1505b653fd9ea,ONUN2_DN13419_c0_g2_i1.p1,599
3114cbbbb8049cb14e5f5abdac2c7c74,ONUN2_DN6826_c0_g1_i2.p1,599
ef1265b2ddae11a68de687c0b85e9020,ONUN2_DN6563_c1_g1_i1.p1,599
4ff92766eb1141f86773ed0c57fa0a65,ONUN2_DN3905_c0_g1_i2.p1,599
b45f9a1416ffa2465602b4a44bac05d0,ONUN2_DN3775_c0_g1_i2.p1,599
d429f713f5e2746b2ffc4f7007db4b92,ONUN2_DN20142_c0_g1_i1.p1,599
5fe0b75c0dafcddc04be30cc0a649652,ONUN2_DN7260_c0_g1_i7.p1,599
235d9aec684220ba53c4599cfe27fc51,ONUN2_DN8357_c0_g1_i26.p1,599
49024de1524cd68306c8c916dbfd6459,ONUN2_DN16527_c0_g1_i2.p1,599
222a8972137c99df12b8423ce1c59809,ONUN2_DN13767_c0_g1_i1.p1,598
32c1b930be7bba39233b56ef9833c4ea,ONUN2_DN5021_c0_g1_i3.p1,598
9e156b302a4671c39de548aadff19589,ONUN2_DN951_c0_g1_i23.p1,598
e7849c1b6ceabbb05a6acff139bfba9c,ONUN2_DN30983_c0_g1_i1.p1,598
78a1a33efef4b293b2633c2d6388581d,ONUN2_DN15613_c0_g2_i4.p1,598
1b046c40333eaf3c05d05dd89138bf73,ONUN2_DN9275_c0_g1_i2.p1,598
75e43c75450a9932bf0c5a682c6c43a8,ONUN2_DN9800_c0_g1_i3.p1,598
e4437346d8cdea07101a14ceaa0fa55d,ONUN2_DN16876_c0_g1_i2.p1,598
15608c3f6ece443bec03c366983f3f73,ONUN2_DN3865_c0_g1_i1.p1,598
10a2f7a5ed01617bbe41cb7883f45ead,ONUN2_DN8163_c0_g1_i5.p1,598
b5b2474277b0d656d498a94f0f8d0a2a,ONUN2_DN10829_c0_g1_i1.p1,598
cd68403c816169b961b7063a5421970d,ONUN2_DN13269_c0_g1_i3.p1,598
d3466d563e668d66b01b0c571c48025e,ONUN2_DN36035_c0_g1_i4.p1,598
594e5260404bea66bff2f2e68459591b,ONUN2_DN3862_c0_g1_i1.p1,597
1bb3aff80886a421c94bc7aa86ed546e,ONUN2_DN1126_c0_g1_i11.p1,597
7216ff8ddac18b13ae636d0b065a5272,ONUN2_DN13163_c0_g1_i4.p1,597
a0d5daf2619020e8628fd178b0cae9dd,ONUN2_DN15630_c0_g3_i3.p1,597
f9e399b81a9317e140ffc497130de373,ONUN2_DN3305_c0_g1_i8.p1,597
f8d2303e2cdb02d15b068afa9d38ecf4,ONUN2_DN18422_c0_g1_i4.p1,597
7abecbed4984d4afc36c496689d708dd,ONUN2_DN18332_c0_g1_i2.p1,597
fe2d3b8bc8b46415ef5cfcafac299701,ONUN2_DN1612_c0_g1_i7.p1,597
c43b3f220f84489e69d9d8eadd1ea6c9,ONUN2_DN12040_c0_g1_i1.p1,597
adde65078968362b197fd0a8756cd799,ONUN2_DN123873_c0_g1_i1.p1,597
845a37783ca4cd32e15cb5c29c8ef58c,ONUN2_DN72587_c0_g1_i1.p1,596
1c0f40d3ed4a5ffad41dba24e0488df6,ONUN2_DN2644_c0_g1_i4.p1,596
f498d5f9baf98c7ba857effb0c549ace,ONUN2_DN13864_c0_g1_i1.p1,596
1c8be2d8ee0af64289a279221f76b012,ONUN2_DN10971_c0_g1_i11.p1,596
5c90c34fee95966de607dc80fe85f3ea,ONUN2_DN84942_c0_g1_i2.p1,596
ebf014287f39d0fda374b188d7b3c8fd,ONUN2_DN702_c0_g1_i15.p1,596
c348f522eb936daeb236a6332d83d0af,ONUN2_DN19728_c1_g2_i3.p1,596
2a4e5632a08556bf99e8a9e5f56a3181,ONUN2_DN16401_c0_g3_i1.p1,596
cbc3ef06bfbab5b7ed18df664aad2ef5,ONUN2_DN4883_c0_g1_i1.p1,596
e085d187d8d353a7e1ff8a326f5e7f2a,ONUN2_DN22774_c1_g1_i2.p1,596
cdd8a23c946d9f7ebc31e8ee989fde92,ONUN2_DN2591_c0_g2_i2.p1,596
b23b8f0a29021adf74486ed8805f49f9,ONUN2_DN18676_c0_g1_i1.p1,596
662e6c0d86b57d123d8e21beed9b6ee2,ONUN2_DN5678_c0_g1_i2.p1,596
7354b071e6fa59901978b5bb595e7630,ONUN2_DN2655_c0_g1_i3.p1,596
4c9e0f634443ab4e1b239776555b7b0a,ONUN2_DN3131_c0_g1_i1.p1,596
a139105fab2465bffd2474e37418a98b,ONUN2_DN2533_c0_g1_i8.p1,596
97390823c5c2654c0f3c1ffb7db0bad4,ONUN2_DN2305_c0_g1_i20.p1,596
6d97337b479a46ed372612def3f74f82,ONUN2_DN7110_c0_g1_i14.p1,596
dc4da56c90052805576d7683b77aedae,ONUN2_DN933_c0_g1_i5.p1,596
03c238bc3533df623f15cf0792cbdc4e,ONUN2_DN7280_c1_g1_i17.p1,595
495787d51cbe2897612b159333236e9e,ONUN2_DN4796_c0_g1_i1.p1,595
bfe28fe99b72d363ac18285154ef7f4a,ONUN2_DN6163_c0_g1_i1.p1,595
160b18721cdd39cb9bea950d2f170989,ONUN2_DN85135_c0_g1_i1.p1,595
676be42866b53ef99b07f184d748f786,ONUN2_DN1280_c0_g1_i1.p1,595
3e3f7e7b5c59713549bf2e2d26afcd57,ONUN2_DN5478_c1_g1_i1.p1,595
25d7f1d8db5eb22e26280bab1c29ab4f,ONUN2_DN6144_c0_g1_i8.p1,595
06a90bdc30e2b588c3bad73c63053844,ONUN2_DN17785_c0_g1_i14.p1,595
715888c9077d6a2cb058ca8637c97765,ONUN2_DN7124_c0_g1_i6.p1,595
54499f7adb591c0a4743ff8f4b7141cd,ONUN2_DN2082_c1_g1_i1.p1,595
01c725f4c76a3b527df36188447ff577,ONUN2_DN4940_c2_g1_i2.p1,595
87ba2fae24c675f570196d0629a8b4a4,ONUN2_DN2020_c0_g2_i4.p1,595
b1847e120bc0562954f728e5fe164d5e,ONUN2_DN5032_c0_g1_i1.p1,595
2b7e01402b4173cbaa25ac96b46edc23,ONUN2_DN2807_c0_g2_i5.p1,595
f264880f0f175d6cc52b2b7e58dffd00,ONUN2_DN10239_c0_g1_i5.p1,594
db5fbecd81c422d3c9753c705b7555f8,ONUN2_DN440_c0_g2_i4.p1,594
f648f063ca1ca0f48df2fe898d071891,ONUN2_DN2014_c0_g2_i2.p1,594
3d3af6d95f6a20ebfa06f97cd917fd77,ONUN2_DN10736_c0_g1_i1.p1,594
d00fd660e0888c13ad876d522bef3706,ONUN2_DN8514_c0_g1_i2.p1,594
61c48919db1b49eede0dfabfc9494c6f,ONUN2_DN4269_c0_g1_i47.p1,594
5dfca33ee0435e14a32da7ba488dfd4a,ONUN2_DN8713_c0_g1_i2.p1,594
